x,y,species cloglog values
22500.0,22500.0,0.6839748
22501.0,22501.0,0.6722214
22502.0,22502.0,0.40174562
22503.0,22503.0,0.6191211
22504.0,22504.0,0.15740295
22505.0,22505.0,0.27466205
22506.0,22506.0,0.019098924
22507.0,22507.0,0.77927023
22508.0,22508.0,0.64292324
22509.0,22509.0,0.05509242
22510.0,22510.0,0.034329012
22511.0,22511.0,0.021075362
22512.0,22512.0,0.5157255
22513.0,22513.0,0.6713379
22514.0,22514.0,0.020848615
22515.0,22515.0,0.0062058233
22516.0,22516.0,0.13238235
22517.0,22517.0,0.083588414
22518.0,22518.0,0.49182135
22519.0,22519.0,0.039876718
22520.0,22520.0,0.008516074
22521.0,22521.0,0.0050032134
22522.0,22522.0,0.1280433
22523.0,22523.0,0.50185895
22524.0,22524.0,0.020516044
22525.0,22525.0,0.4692198
22526.0,22526.0,0.32921332
22527.0,22527.0,0.034288358
22528.0,22528.0,0.0038354772
22529.0,22529.0,0.77907133
22530.0,22530.0,0.8557425
22531.0,22531.0,0.49818525
22532.0,22532.0,0.0011468675
22533.0,22533.0,0.6250236
22534.0,22534.0,0.20594491
22535.0,22535.0,0.33850324
22536.0,22536.0,0.03727291
22537.0,22537.0,0.8359188
22538.0,22538.0,0.04858707
22539.0,22539.0,0.05583787
22540.0,22540.0,0.022665584
22541.0,22541.0,0.009940959
22542.0,22542.0,0.002185951
22543.0,22543.0,0.009676708
22544.0,22544.0,0.5415428
22545.0,22545.0,0.008428732
22546.0,22546.0,0.0010237597
22547.0,22547.0,0.24097672
22548.0,22548.0,0.06844849
22549.0,22549.0,0.0062766457
22550.0,22550.0,0.15972902
22551.0,22551.0,0.6383574
22552.0,22552.0,0.6385192
22553.0,22553.0,0.015406513
22554.0,22554.0,0.007187104
22555.0,22555.0,0.5274354
22556.0,22556.0,0.79721844
22557.0,22557.0,0.49277005
22558.0,22558.0,0.75085044
22559.0,22559.0,0.7918052
22560.0,22560.0,0.7232483
22561.0,22561.0,0.24607758
22562.0,22562.0,0.8022396
22563.0,22563.0,0.12876038
22564.0,22564.0,0.024805313
22565.0,22565.0,0.07173643
22566.0,22566.0,0.046646975
22567.0,22567.0,0.27944738
22568.0,22568.0,0.36510053
22569.0,22569.0,0.028629614
22570.0,22570.0,0.010770243
22571.0,22571.0,0.029616496
22572.0,22572.0,0.2567013
22573.0,22573.0,0.61321306
22574.0,22574.0,0.3540052
22575.0,22575.0,0.0072590094
22576.0,22576.0,0.051740836
22577.0,22577.0,0.6658674
22578.0,22578.0,0.014032204
22579.0,22579.0,0.1005952
22580.0,22580.0,8.552035E-4
22581.0,22581.0,0.8837756
22582.0,22582.0,0.4615377
22583.0,22583.0,0.011991581
22584.0,22584.0,0.14083855
22585.0,22585.0,0.8005732
22586.0,22586.0,0.8955631
22587.0,22587.0,0.10957778
22588.0,22588.0,0.68736553
22589.0,22589.0,0.3724187
22590.0,22590.0,0.41193172
22591.0,22591.0,0.40675202
22592.0,22592.0,0.013230472
22593.0,22593.0,0.789517
22594.0,22594.0,0.7871266
22595.0,22595.0,0.440294
22596.0,22596.0,0.0016411354
22597.0,22597.0,0.6196692
22598.0,22598.0,0.41778928
22599.0,22599.0,0.0031780235
22600.0,22600.0,0.011909206
22601.0,22601.0,9.3693106E-4
22602.0,22602.0,0.011932129
22603.0,22603.0,0.071708426
22604.0,22604.0,0.116828255
22605.0,22605.0,0.18613277
22606.0,22606.0,0.0010178379
22607.0,22607.0,0.42530075
22608.0,22608.0,0.80242044
22609.0,22609.0,0.7410388
22610.0,22610.0,0.00319064
22611.0,22611.0,0.06317791
22612.0,22612.0,0.7813631
22613.0,22613.0,0.26798287
22614.0,22614.0,0.22964522
22615.0,22615.0,0.7001575
22616.0,22616.0,0.02314487
22617.0,22617.0,0.58015096
22618.0,22618.0,0.9179413
22619.0,22619.0,0.396896
22620.0,22620.0,0.21328788
22621.0,22621.0,0.01851438
22622.0,22622.0,0.26399565
22623.0,22623.0,0.1483674
22624.0,22624.0,0.22066501
22625.0,22625.0,0.028326789
22626.0,22626.0,0.77424693
22627.0,22627.0,0.003978645
22628.0,22628.0,0.87877905
22629.0,22629.0,0.032375652
22630.0,22630.0,0.46590567
22631.0,22631.0,0.30604544
22632.0,22632.0,0.5200774
22633.0,22633.0,0.71137244
22634.0,22634.0,0.5286386
22635.0,22635.0,0.024001027
22636.0,22636.0,0.0016534749
22637.0,22637.0,0.13844484
22638.0,22638.0,0.33840713
22639.0,22639.0,0.40976727
22640.0,22640.0,0.022304505
22641.0,22641.0,0.13291606
22642.0,22642.0,0.4672433
22643.0,22643.0,0.07216481
22644.0,22644.0,0.7882578
22645.0,22645.0,0.35503593
22646.0,22646.0,0.04891938
22647.0,22647.0,0.23058811
22648.0,22648.0,7.5115514E-4
22649.0,22649.0,0.5869327
22650.0,22650.0,0.650667
22651.0,22651.0,0.0019785715
22652.0,22652.0,0.01845261
22653.0,22653.0,0.6717281
22654.0,22654.0,0.18527758
22655.0,22655.0,0.006062894
22656.0,22656.0,0.60631394
22657.0,22657.0,0.10229202
22658.0,22658.0,0.787512
22659.0,22659.0,0.7222559
22660.0,22660.0,0.19011347
22661.0,22661.0,0.4033137
22662.0,22662.0,0.032085687
22663.0,22663.0,0.20235005
22664.0,22664.0,0.7663073
22665.0,22665.0,0.7121277
22666.0,22666.0,0.26119575
22667.0,22667.0,0.86815464
22668.0,22668.0,0.0032818532
22669.0,22669.0,0.7555741
22670.0,22670.0,0.24080159
22671.0,22671.0,0.37687448
22672.0,22672.0,0.42816818
22673.0,22673.0,0.48935783
22674.0,22674.0,0.008629171
22675.0,22675.0,0.0077890283
22676.0,22676.0,0.012576535
22677.0,22677.0,0.40434343
22678.0,22678.0,0.51382726
22679.0,22679.0,0.0040487754
22680.0,22680.0,0.059893556
22681.0,22681.0,0.90240043
22682.0,22682.0,0.020555405
22683.0,22683.0,0.5068089
22684.0,22684.0,0.40574852
22685.0,22685.0,0.6897577
22686.0,22686.0,0.059996195
22687.0,22687.0,0.67231375
22688.0,22688.0,0.8342236
22689.0,22689.0,0.046494726
22690.0,22690.0,0.01381038
22691.0,22691.0,0.1077902
22692.0,22692.0,0.008771335
22693.0,22693.0,0.042485695
22694.0,22694.0,0.024048578
22695.0,22695.0,0.25793082
22696.0,22696.0,0.0020036749
22697.0,22697.0,0.17584617
22698.0,22698.0,0.082719326
22699.0,22699.0,0.01045392
22700.0,22700.0,0.33373687
22701.0,22701.0,0.06071434
22702.0,22702.0,0.6672699
22703.0,22703.0,0.009541712
22704.0,22704.0,0.8005976
22705.0,22705.0,0.29920492
22706.0,22706.0,0.86808515
22707.0,22707.0,0.8502755
22708.0,22708.0,0.06391961
22709.0,22709.0,0.19381823
22710.0,22710.0,0.002123759
22711.0,22711.0,0.06412171
22712.0,22712.0,0.0022477321
22713.0,22713.0,0.8026723
22714.0,22714.0,0.0043607233
22715.0,22715.0,0.27562353
22716.0,22716.0,0.014481907
22717.0,22717.0,3.9747884E-4
22718.0,22718.0,0.012049126
22719.0,22719.0,0.8021699
22720.0,22720.0,0.026844103
22721.0,22721.0,0.78247213
22722.0,22722.0,0.69708556
22723.0,22723.0,0.010788042
22724.0,22724.0,0.0056994273
22725.0,22725.0,0.7029628
22726.0,22726.0,0.66838235
22727.0,22727.0,0.04734746
22728.0,22728.0,0.65442455
22729.0,22729.0,0.26667982
22730.0,22730.0,0.022728229
22731.0,22731.0,0.83418876
22732.0,22732.0,0.44124857
22733.0,22733.0,0.8051833
22734.0,22734.0,0.007984534
22735.0,22735.0,0.15814537
22736.0,22736.0,0.24600661
22737.0,22737.0,0.7622866
22738.0,22738.0,0.004531332
22739.0,22739.0,0.10903002
22740.0,22740.0,0.6955727
22741.0,22741.0,0.0771526
22742.0,22742.0,0.025184285
22743.0,22743.0,0.8534848
22744.0,22744.0,0.83627
22745.0,22745.0,0.023611475
22746.0,22746.0,0.17833003
22747.0,22747.0,0.116254166
22748.0,22748.0,0.42315638
22749.0,22749.0,0.7310079
22750.0,22750.0,0.049528006
22751.0,22751.0,0.013192131
22752.0,22752.0,0.007667632
22753.0,22753.0,0.21612132
22754.0,22754.0,0.4483035
22755.0,22755.0,0.21797659
22756.0,22756.0,5.1884004E-4
22757.0,22757.0,0.003593098
22758.0,22758.0,0.37165385
22759.0,22759.0,0.28147867
22760.0,22760.0,0.011345597
22761.0,22761.0,0.028563408
22762.0,22762.0,0.043231778
22763.0,22763.0,0.0023608217
22764.0,22764.0,0.0391926
22765.0,22765.0,0.5724902
22766.0,22766.0,0.01883487
22767.0,22767.0,0.31025973
22768.0,22768.0,0.71373445
22769.0,22769.0,0.7154837
22770.0,22770.0,0.21197821
22771.0,22771.0,0.02263562
22772.0,22772.0,0.007498089
22773.0,22773.0,0.4512728
22774.0,22774.0,0.037154276
22775.0,22775.0,0.785148
22776.0,22776.0,0.7156938
22777.0,22777.0,0.71700144
22778.0,22778.0,0.2573945
22779.0,22779.0,0.835261
22780.0,22780.0,0.024740016
22781.0,22781.0,0.012736166
22782.0,22782.0,0.22155888
22783.0,22783.0,0.25929603
22784.0,22784.0,0.84392613
22785.0,22785.0,0.09625433
22786.0,22786.0,0.24858245
22787.0,22787.0,0.92411715
22788.0,22788.0,0.7351443
22789.0,22789.0,0.38458368
22790.0,22790.0,3.2722487E-4
22791.0,22791.0,0.81809634
22792.0,22792.0,7.047278E-4
22793.0,22793.0,0.873548
22794.0,22794.0,0.6436828
22795.0,22795.0,0.0025093516
22796.0,22796.0,0.82621276
22797.0,22797.0,0.79084903
22798.0,22798.0,0.3741105
22799.0,22799.0,0.21197575
22800.0,22800.0,0.018145341
22801.0,22801.0,0.11963989
22802.0,22802.0,0.001558605
22803.0,22803.0,0.2543041
22804.0,22804.0,0.0015872297
22805.0,22805.0,0.79578
22806.0,22806.0,0.468594
22807.0,22807.0,0.001984527
22808.0,22808.0,0.062773265
22809.0,22809.0,0.7444863
22810.0,22810.0,0.76734674
22811.0,22811.0,0.6101745
22812.0,22812.0,0.77120155
22813.0,22813.0,0.0030160975
22814.0,22814.0,0.12050429
22815.0,22815.0,0.23815583
22816.0,22816.0,0.11463997
22817.0,22817.0,0.07668259
22818.0,22818.0,0.41762063
22819.0,22819.0,0.39833072
22820.0,22820.0,0.15744375
22821.0,22821.0,0.4909197
22822.0,22822.0,0.13238806
22823.0,22823.0,0.032050572
22824.0,22824.0,0.027650872
22825.0,22825.0,0.6692079
22826.0,22826.0,0.01582757
22827.0,22827.0,0.3287246
22828.0,22828.0,0.36185244
22829.0,22829.0,0.5713624
22830.0,22830.0,0.28085566
22831.0,22831.0,0.6939321
22832.0,22832.0,0.18833275
22833.0,22833.0,0.81089085
22834.0,22834.0,0.91140723
22835.0,22835.0,0.64703137
22836.0,22836.0,0.76434326
22837.0,22837.0,0.8392427
22838.0,22838.0,0.20059873
22839.0,22839.0,0.4082273
22840.0,22840.0,0.039748896
22841.0,22841.0,0.7990136
22842.0,22842.0,0.7937581
22843.0,22843.0,0.6339747
22844.0,22844.0,0.25357294
22845.0,22845.0,0.6161945
22846.0,22846.0,0.766711
22847.0,22847.0,0.0217162
22848.0,22848.0,0.0026174737
22849.0,22849.0,0.052669007
22850.0,22850.0,0.4773093
22851.0,22851.0,0.11660938
22852.0,22852.0,0.10245412
22853.0,22853.0,0.52924734
22854.0,22854.0,0.026571134
22855.0,22855.0,0.07233504
22856.0,22856.0,0.833959
22857.0,22857.0,0.50366926
22858.0,22858.0,0.43895856
22859.0,22859.0,0.85433155
22860.0,22860.0,0.6805916
22861.0,22861.0,0.008473836
22862.0,22862.0,0.47030956
22863.0,22863.0,0.005229343
22864.0,22864.0,0.8294421
22865.0,22865.0,0.5168428
22866.0,22866.0,7.47904E-4
22867.0,22867.0,0.09810548
22868.0,22868.0,0.04914111
22869.0,22869.0,0.76734686
22870.0,22870.0,0.0111454185
22871.0,22871.0,0.11028001
22872.0,22872.0,0.028662186
22873.0,22873.0,0.18163247
22874.0,22874.0,4.1268594E-4
22875.0,22875.0,0.17434387
22876.0,22876.0,0.8723512
22877.0,22877.0,0.33785954
22878.0,22878.0,0.05642935
22879.0,22879.0,0.27983898
22880.0,22880.0,0.78940934
22881.0,22881.0,0.20895067
22882.0,22882.0,0.70043725
22883.0,22883.0,0.8757895
22884.0,22884.0,0.055449616
22885.0,22885.0,0.066267386
22886.0,22886.0,0.8676153
22887.0,22887.0,4.3826716E-4
22888.0,22888.0,0.5415724
22889.0,22889.0,0.018087463
22890.0,22890.0,0.04897832
22891.0,22891.0,0.013482537
22892.0,22892.0,0.44059694
22893.0,22893.0,0.8205552
22894.0,22894.0,0.2417848
22895.0,22895.0,0.10390361
22896.0,22896.0,0.025319219
22897.0,22897.0,0.010049101
22898.0,22898.0,0.066410854
22899.0,22899.0,0.02919008
22900.0,22900.0,0.06387967
22901.0,22901.0,0.8833637
22902.0,22902.0,0.36343527
22903.0,22903.0,0.056330077
22904.0,22904.0,0.0430039
22905.0,22905.0,0.104181945
22906.0,22906.0,0.21450062
22907.0,22907.0,0.89821714
22908.0,22908.0,0.117551185
22909.0,22909.0,0.8250257
22910.0,22910.0,0.003812115
22911.0,22911.0,0.11976505
22912.0,22912.0,0.8299431
22913.0,22913.0,0.8556884
22914.0,22914.0,0.055583287
22915.0,22915.0,0.0170208
22916.0,22916.0,0.47458562
22917.0,22917.0,0.3171367
22918.0,22918.0,0.83852977
22919.0,22919.0,0.7564958
22920.0,22920.0,0.16172434
22921.0,22921.0,0.20728041
22922.0,22922.0,0.5242632
22923.0,22923.0,0.11104141
22924.0,22924.0,0.13224527
22925.0,22925.0,0.0060336674
22926.0,22926.0,0.011449203
22927.0,22927.0,0.16805618
22928.0,22928.0,0.059579957
22929.0,22929.0,0.03201651
22930.0,22930.0,0.8836788
22931.0,22931.0,0.1076778
22932.0,22932.0,0.16049384
22933.0,22933.0,0.0056445478
22934.0,22934.0,0.39056528
22935.0,22935.0,0.56903094
22936.0,22936.0,0.02970514
22937.0,22937.0,0.20791951
22938.0,22938.0,0.24210796
22939.0,22939.0,0.0020982367
22940.0,22940.0,0.479034
22941.0,22941.0,0.764639
22942.0,22942.0,0.3705486
22943.0,22943.0,0.040272072
22944.0,22944.0,0.23571587
22945.0,22945.0,0.06437505
22946.0,22946.0,0.49411517
22947.0,22947.0,0.20935708
22948.0,22948.0,0.57788557
22949.0,22949.0,0.57310647
22950.0,22950.0,0.6973368
22951.0,22951.0,0.16893469
22952.0,22952.0,0.45495474
22953.0,22953.0,0.11084825
22954.0,22954.0,0.71240574
22955.0,22955.0,0.7331898
22956.0,22956.0,0.005544424
22957.0,22957.0,0.6259341
22958.0,22958.0,0.24568738
22959.0,22959.0,0.43596655
22960.0,22960.0,0.2171598
22961.0,22961.0,0.14672443
22962.0,22962.0,0.6467965
22963.0,22963.0,0.003330583
22964.0,22964.0,0.0016191266
22965.0,22965.0,0.053072143
22966.0,22966.0,0.7749333
22967.0,22967.0,0.115662165
22968.0,22968.0,0.7731506
22969.0,22969.0,0.009899718
22970.0,22970.0,0.39004824
22971.0,22971.0,0.037531953
22972.0,22972.0,0.2228998
22973.0,22973.0,0.8222279
22974.0,22974.0,0.01689152
22975.0,22975.0,0.026075488
22976.0,22976.0,0.019528277
22977.0,22977.0,0.5099428
22978.0,22978.0,0.85667294
22979.0,22979.0,0.13273467
22980.0,22980.0,0.28681633
22981.0,22981.0,0.13353266
22982.0,22982.0,0.006738372
22983.0,22983.0,0.030052101
22984.0,22984.0,0.0010121372
22985.0,22985.0,0.054048438
22986.0,22986.0,0.15491112
22987.0,22987.0,0.058278985
22988.0,22988.0,0.2586294
22989.0,22989.0,0.04150669
22990.0,22990.0,0.64566094
22991.0,22991.0,0.85319865
22992.0,22992.0,0.54282236
22993.0,22993.0,0.3391189
22994.0,22994.0,0.48424304
22995.0,22995.0,0.0010070092
22996.0,22996.0,0.063162826
22997.0,22997.0,0.3307132
22998.0,22998.0,0.002101457
22999.0,22999.0,4.2214355E-4
23000.0,23000.0,0.0059949136
23001.0,23001.0,0.1487489
23002.0,23002.0,0.46136716
23003.0,23003.0,4.6927563E-4
23004.0,23004.0,0.030128988
23005.0,23005.0,0.02547792
23006.0,23006.0,0.18625931
23007.0,23007.0,0.18087691
23008.0,23008.0,0.8964139
23009.0,23009.0,0.16037634
23010.0,23010.0,0.41760105
23011.0,23011.0,0.3305915
23012.0,23012.0,0.011105352
23013.0,23013.0,0.7247402
23014.0,23014.0,0.10846063
23015.0,23015.0,0.85156834
23016.0,23016.0,0.3159251
23017.0,23017.0,0.0010945956
23018.0,23018.0,0.8453404
23019.0,23019.0,0.6559914
23020.0,23020.0,0.0040840106
23021.0,23021.0,0.26049218
23022.0,23022.0,0.052055087
23023.0,23023.0,0.25389516
23024.0,23024.0,0.27459314
23025.0,23025.0,0.6948678
23026.0,23026.0,0.4525913
23027.0,23027.0,0.7648312
23028.0,23028.0,0.1289087
23029.0,23029.0,0.0049607027
23030.0,23030.0,0.7595647
23031.0,23031.0,0.023384353
23032.0,23032.0,0.03170011
23033.0,23033.0,0.21387768
23034.0,23034.0,0.85445213
23035.0,23035.0,0.010592007
23036.0,23036.0,0.8413023
23037.0,23037.0,0.04350329
23038.0,23038.0,0.5002758
23039.0,23039.0,0.5591348
23040.0,23040.0,0.0031879216
23041.0,23041.0,0.011673434
23042.0,23042.0,0.18131176
23043.0,23043.0,0.026352905
23044.0,23044.0,0.12066432
23045.0,23045.0,0.0014441453
23046.0,23046.0,0.14919865
23047.0,23047.0,0.043480612
23048.0,23048.0,0.7312687
23049.0,23049.0,0.26507816
23050.0,23050.0,0.0029807196
23051.0,23051.0,0.1662662
23052.0,23052.0,0.7859759
23053.0,23053.0,0.6354713
23054.0,23054.0,0.12556045
23055.0,23055.0,0.062214468
23056.0,23056.0,0.3473452
23057.0,23057.0,0.008202685
23058.0,23058.0,0.011103079
23059.0,23059.0,0.5959875
23060.0,23060.0,0.8066458
23061.0,23061.0,0.87931436
23062.0,23062.0,0.21072572
23063.0,23063.0,0.013407129
23064.0,23064.0,0.35125765
23065.0,23065.0,0.38391614
23066.0,23066.0,0.853444
23067.0,23067.0,0.0010579445
23068.0,23068.0,0.07142154
23069.0,23069.0,0.4890062
23070.0,23070.0,0.8604209
23071.0,23071.0,0.45311472
23072.0,23072.0,0.4454635
23073.0,23073.0,0.8462082
23074.0,23074.0,0.82244813
23075.0,23075.0,0.39316213
23076.0,23076.0,0.28718606
23077.0,23077.0,0.27965048
23078.0,23078.0,0.008406246
23079.0,23079.0,0.89066535
23080.0,23080.0,0.0038847397
23081.0,23081.0,0.24732627
23082.0,23082.0,0.14519994
23083.0,23083.0,0.7409639
23084.0,23084.0,0.47702867
23085.0,23085.0,0.24479161
23086.0,23086.0,6.969718E-4
23087.0,23087.0,0.79260737
23088.0,23088.0,0.8731445
23089.0,23089.0,0.41379645
23090.0,23090.0,0.075484455
23091.0,23091.0,0.05031726
23092.0,23092.0,0.3928276
23093.0,23093.0,0.010774845
23094.0,23094.0,0.0041370196
23095.0,23095.0,0.04449469
23096.0,23096.0,0.5056639
23097.0,23097.0,0.33773136
23098.0,23098.0,0.84936726
23099.0,23099.0,0.17528147
23100.0,23100.0,0.0016068072
23101.0,23101.0,0.6870557
23102.0,23102.0,0.019022226
23103.0,23103.0,0.7765774
23104.0,23104.0,0.8160297
23105.0,23105.0,0.38304776
23106.0,23106.0,0.7708475
23107.0,23107.0,0.014135002
23108.0,23108.0,0.042911343
23109.0,23109.0,0.20752025
23110.0,23110.0,0.08099224
23111.0,23111.0,0.06355181
23112.0,23112.0,0.0049312436
23113.0,23113.0,0.01061379
23114.0,23114.0,0.57612234
23115.0,23115.0,0.012460176
23116.0,23116.0,0.79532605
23117.0,23117.0,0.31987333
23118.0,23118.0,0.011710144
23119.0,23119.0,0.48245475
23120.0,23120.0,0.027745647
23121.0,23121.0,0.27431995
23122.0,23122.0,0.022498982
23123.0,23123.0,0.5837564
23124.0,23124.0,0.036785092
23125.0,23125.0,0.10230406
23126.0,23126.0,0.05448515
23127.0,23127.0,0.54171443
23128.0,23128.0,0.091667466
23129.0,23129.0,0.3463967
23130.0,23130.0,0.03547225
23131.0,23131.0,0.85210574
23132.0,23132.0,0.54195935
23133.0,23133.0,0.29869288
23134.0,23134.0,0.00326154
23135.0,23135.0,0.001214627
23136.0,23136.0,0.0017685981
23137.0,23137.0,0.052947957
23138.0,23138.0,0.10034778
23139.0,23139.0,0.036500104
23140.0,23140.0,0.44817773
23141.0,23141.0,0.8496724
23142.0,23142.0,0.69075364
23143.0,23143.0,0.0035674104
23144.0,23144.0,0.24116896
23145.0,23145.0,0.278098
23146.0,23146.0,0.16176476
23147.0,23147.0,0.8393013
23148.0,23148.0,0.06296451
23149.0,23149.0,0.011595114
23150.0,23150.0,0.85233086
23151.0,23151.0,0.89983684
23152.0,23152.0,0.38071436
23153.0,23153.0,0.20172156
23154.0,23154.0,0.00141676
23155.0,23155.0,0.19489685
23156.0,23156.0,0.33200526
23157.0,23157.0,0.42523718
23158.0,23158.0,0.80109733
23159.0,23159.0,0.0048293
23160.0,23160.0,0.6863297
23161.0,23161.0,0.4703621
23162.0,23162.0,0.8584129
23163.0,23163.0,0.216292
23164.0,23164.0,0.77777076
23165.0,23165.0,0.0038249728
23166.0,23166.0,0.097533576
23167.0,23167.0,0.5971893
23168.0,23168.0,0.032846946
23169.0,23169.0,0.0120589305
23170.0,23170.0,0.35027018
23171.0,23171.0,0.17717992
23172.0,23172.0,0.58694845
23173.0,23173.0,0.7720975
23174.0,23174.0,0.4234492
23175.0,23175.0,0.005647733
23176.0,23176.0,0.85980016
23177.0,23177.0,0.725236
23178.0,23178.0,0.1238479
23179.0,23179.0,0.68935764
23180.0,23180.0,0.00515437
23181.0,23181.0,0.059001334
23182.0,23182.0,0.0020174058
23183.0,23183.0,0.28410697
23184.0,23184.0,0.0050751674
23185.0,23185.0,0.7536745
23186.0,23186.0,0.0063813576
23187.0,23187.0,0.17411378
23188.0,23188.0,0.87919074
23189.0,23189.0,0.021227857
23190.0,23190.0,0.6470631
23191.0,23191.0,0.79495865
23192.0,23192.0,0.5733133
23193.0,23193.0,0.011277106
23194.0,23194.0,0.80237466
23195.0,23195.0,0.07117814
23196.0,23196.0,0.027488768
23197.0,23197.0,0.0037622848
23198.0,23198.0,0.5170189
23199.0,23199.0,0.0026289313
23200.0,23200.0,0.40144604
23201.0,23201.0,0.008349015
23202.0,23202.0,0.6388281
23203.0,23203.0,0.08711141
23204.0,23204.0,0.14582276
23205.0,23205.0,0.0045739016
23206.0,23206.0,0.2855605
23207.0,23207.0,0.041347004
23208.0,23208.0,0.54503995
23209.0,23209.0,0.008601947
23210.0,23210.0,0.015288553
23211.0,23211.0,0.67419446
23212.0,23212.0,0.7069093
23213.0,23213.0,0.22560233
23214.0,23214.0,0.016954679
23215.0,23215.0,0.083631776
23216.0,23216.0,0.45317778
23217.0,23217.0,0.027991774
23218.0,23218.0,0.8001263
23219.0,23219.0,0.010533786
23220.0,23220.0,0.0120571945
23221.0,23221.0,0.18083939
23222.0,23222.0,0.052071873
23223.0,23223.0,0.4044274
23224.0,23224.0,0.01120903
23225.0,23225.0,0.14459433
23226.0,23226.0,0.49799588
23227.0,23227.0,0.015761642
23228.0,23228.0,0.09968266
23229.0,23229.0,0.1302538
23230.0,23230.0,0.6694606
23231.0,23231.0,0.098118134
23232.0,23232.0,0.17858873
23233.0,23233.0,0.7154501
23234.0,23234.0,0.8779216
23235.0,23235.0,0.4890081
23236.0,23236.0,0.68430084
23237.0,23237.0,0.0015489386
23238.0,23238.0,0.010993707
23239.0,23239.0,0.31668553
23240.0,23240.0,0.8077709
23241.0,23241.0,0.0016847434
23242.0,23242.0,0.21641861
23243.0,23243.0,0.2153984
23244.0,23244.0,8.547251E-4
23245.0,23245.0,0.0018883628
23246.0,23246.0,0.039923653
23247.0,23247.0,0.00350377
23248.0,23248.0,0.5046007
23249.0,23249.0,0.12489826
23250.0,23250.0,0.73826534
23251.0,23251.0,0.018293291
23252.0,23252.0,0.06707695
23253.0,23253.0,0.24138333
23254.0,23254.0,0.02125937
23255.0,23255.0,0.21008715
23256.0,23256.0,0.28295848
23257.0,23257.0,0.015923588
23258.0,23258.0,0.25605974
23259.0,23259.0,0.0021354505
23260.0,23260.0,0.47814882
23261.0,23261.0,0.5481828
23262.0,23262.0,0.001758515
23263.0,23263.0,0.012813558
23264.0,23264.0,0.0018583077
23265.0,23265.0,0.8883313
23266.0,23266.0,0.7270831
23267.0,23267.0,0.13737877
23268.0,23268.0,0.028780947
23269.0,23269.0,0.44982094
23270.0,23270.0,0.83151555
23271.0,23271.0,0.6500806
23272.0,23272.0,0.7819642
23273.0,23273.0,0.6314504
23274.0,23274.0,0.85351783
23275.0,23275.0,0.85723555
23276.0,23276.0,0.49619034
23277.0,23277.0,0.43534836
23278.0,23278.0,0.1398717
23279.0,23279.0,0.38677084
23280.0,23280.0,0.6812126
23281.0,23281.0,0.0049493616
23282.0,23282.0,0.75201225
23283.0,23283.0,0.88562775
23284.0,23284.0,0.8225458
23285.0,23285.0,0.78136224
23286.0,23286.0,0.8357204
23287.0,23287.0,0.5873855
23288.0,23288.0,0.5396277
23289.0,23289.0,0.08360435
23290.0,23290.0,0.01526994
23291.0,23291.0,0.004575653
23292.0,23292.0,0.14481616
23293.0,23293.0,0.87185717
23294.0,23294.0,0.02912373
23295.0,23295.0,0.7732166
23296.0,23296.0,0.04500379
23297.0,23297.0,0.65562916
23298.0,23298.0,0.9510996
23299.0,23299.0,0.78609604
23300.0,23300.0,0.1550744
23301.0,23301.0,0.7296668
23302.0,23302.0,0.1002418
23303.0,23303.0,0.5695476
23304.0,23304.0,0.33072573
23305.0,23305.0,0.10566628
23306.0,23306.0,0.011119469
23307.0,23307.0,0.8938107
23308.0,23308.0,0.50015724
23309.0,23309.0,0.08226913
23310.0,23310.0,0.37520814
23311.0,23311.0,0.121465616
23312.0,23312.0,0.007757553
23313.0,23313.0,0.0030280487
23314.0,23314.0,0.044802107
23315.0,23315.0,0.17993583
23316.0,23316.0,0.46836394
23317.0,23317.0,0.3026813
23318.0,23318.0,0.23254974
23319.0,23319.0,0.5349192
23320.0,23320.0,0.3204211
23321.0,23321.0,0.8211726
23322.0,23322.0,0.5157383
23323.0,23323.0,0.6534321
23324.0,23324.0,0.69621015
23325.0,23325.0,0.0025142021
23326.0,23326.0,6.850763E-4
23327.0,23327.0,0.04549664
23328.0,23328.0,0.05715488
23329.0,23329.0,3.4358344E-4
23330.0,23330.0,0.0072455276
23331.0,23331.0,0.47231162
23332.0,23332.0,0.5580783
23333.0,23333.0,0.05635629
23334.0,23334.0,0.016169729
23335.0,23335.0,0.047027994
23336.0,23336.0,0.27408046
23337.0,23337.0,0.015199193
23338.0,23338.0,0.12803788
23339.0,23339.0,0.001717677
23340.0,23340.0,0.076584704
23341.0,23341.0,0.0050465185
23342.0,23342.0,0.23335616
23343.0,23343.0,0.07881151
23344.0,23344.0,0.8432322
23345.0,23345.0,0.2624265
23346.0,23346.0,0.3551802
23347.0,23347.0,0.0043408973
23348.0,23348.0,0.05560626
23349.0,23349.0,0.01835619
23350.0,23350.0,0.55789727
23351.0,23351.0,0.2602722
23352.0,23352.0,0.7648312
23353.0,23353.0,0.052570336
23354.0,23354.0,0.0026298235
23355.0,23355.0,0.7473697
23356.0,23356.0,0.5266136
23357.0,23357.0,0.50652385
23358.0,23358.0,0.005894899
23359.0,23359.0,0.5340953
23360.0,23360.0,0.018914849
23361.0,23361.0,0.018653626
23362.0,23362.0,0.70088685
23363.0,23363.0,0.010057295
23364.0,23364.0,0.47396588
23365.0,23365.0,0.13777845
23366.0,23366.0,0.14052194
23367.0,23367.0,0.808508
